latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-33.919155,150.93517,14.0,36000,Australia/Sydney,GMT+10

location,latitude,longitude,time,temperature_2m (°C),apparent_temperature (°C),relative_humidity_2m (%),weather_code (wmo code),cloud_cover (%),cloud_cover_low (%),precipitation (mm),rain (mm),windspeed_10m (km/h),windgusts_10m (km/h),shortwave_radiation (W/m²),sunshine_duration (s),wet_bulb_temperature_2m (°C),boundary_layer_height (m)
Liverpool,-33.92,150.92,2022-01-01T00:00,20.0,21.7,81,0,0,0,0.00,0.00,3.4,7.6,0.0,0.00,17.5,585.00
Liverpool,-33.92,150.92,2022-01-01T01:00,19.5,21.0,82,0,1,1,0.00,0.00,4.8,6.1,0.0,0.00,17.3,580.00
Liverpool,-33.92,150.92,2022-01-01T02:00,18.3,19.4,86,0,8,8,0.00,0.00,6.6,8.3,0.0,0.00,16.6,570.00
Liverpool,-33.92,150.92,2022-01-01T03:00,16.6,17.2,92,0,8,8,0.00,0.00,8.0,9.7,0.0,0.00,15.6,460.00
Liverpool,-33.92,150.92,2022-01-01T04:00,16.2,16.8,93,0,8,8,0.00,0.00,7.9,10.1,0.0,0.00,15.4,375.00
Liverpool,-33.92,150.92,2022-01-01T05:00,16.6,17.4,91,1,32,15,0.00,0.00,6.9,9.7,1.0,0.00,15.6,375.00
Liverpool,-33.92,150.92,2022-01-01T06:00,18.5,19.9,85,1,27,27,0.00,0.00,5.2,10.1,74.0,3600.00,16.8,580.00
Liverpool,-33.92,150.92,2022-01-01T07:00,21.0,22.6,75,2,58,20,0.00,0.00,4.7,13.0,238.0,3600.00,17.8,845.00
Liverpool,-33.92,150.92,2022-01-01T08:00,23.0,24.5,66,1,48,2,0.00,0.00,4.2,15.1,461.0,3600.00,18.5,1075.00
Liverpool,-33.92,150.92,2022-01-01T09:00,25.3,26.3,56,3,100,100,0.00,0.00,12.0,27.0,681.0,3600.00,19.2,1090.00
Liverpool,-33.92,150.92,2022-01-01T10:00,27.5,27.5,47,3,100,45,0.00,0.00,12.3,27.4,542.0,3600.00,19.7,1085.00
Liverpool,-33.92,150.92,2022-01-01T11:00,27.7,28.8,46,3,100,99,0.00,0.00,12.0,27.7,757.0,3600.00,19.7,1045.00
Liverpool,-33.92,150.92,2022-01-01T12:00,27.5,29.8,50,51,98,9,0.20,0.20,13.1,31.0,913.0,3600.00,20.2,1150.00
Liverpool,-33.92,150.92,2022-01-01T13:00,27.9,30.0,49,3,100,64,0.00,0.00,14.7,32.8,944.0,3600.00,20.3,1240.00
Liverpool,-33.92,150.92,2022-01-01T14:00,28.1,29.3,48,3,100,100,0.00,0.00,15.1,35.3,779.0,3600.00,20.4,1200.00
Liverpool,-33.92,150.92,2022-01-01T15:00,28.0,28.6,50,3,100,64,0.00,0.00,15.5,32.8,659.0,3600.00,20.5,980.00
Liverpool,-33.92,150.92,2022-01-01T16:00,26.8,26.6,54,3,100,60,0.00,0.00,18.2,36.4,441.0,3600.00,20.3,960.00
Liverpool,-33.92,150.92,2022-01-01T17:00,25.3,25.5,64,3,100,17,0.00,0.00,18.0,36.4,281.0,2800.29,20.3,750.00
Liverpool,-33.92,150.92,2022-01-01T18:00,24.2,24.6,69,3,100,0,0.00,0.00,18.1,34.9,181.0,2464.52,20.0,710.00
Liverpool,-33.92,150.92,2022-01-01T19:00,23.1,24.1,75,3,99,0,0.00,0.00,14.8,33.8,64.0,2786.39,19.9,695.00
Liverpool,-33.92,150.92,2022-01-01T20:00,22.0,23.3,79,2,79,1,0.00,0.00,11.8,26.3,0.0,0.00,19.3,520.00
Liverpool,-33.92,150.92,2022-01-01T21:00,21.1,22.5,80,2,61,5,0.00,0.00,9.2,20.2,0.0,0.00,18.6,480.00
Liverpool,-33.92,150.92,2022-01-01T22:00,20.4,22.5,90,1,21,4,0.00,0.00,7.7,15.8,0.0,0.00,19.1,440.00
Liverpool,-33.92,150.92,2022-01-01T23:00,19.8,21.8,90,0,0,0,0.00,0.00,6.4,10.4,0.0,0.00,18.6,435.00
Liverpool,-33.92,150.92,2022-01-02T00:00,19.2,21.2,92,0,0,0,0.00,0.00,5.9,10.1,0.0,0.00,18.2,415.00
Liverpool,-33.92,150.92,2022-01-02T01:00,18.6,20.4,93,0,0,0,0.00,0.00,6.1,9.7,0.0,0.00,17.8,380.00
Liverpool,-33.92,150.92,2022-01-02T02:00,18.1,19.7,94,0,0,0,0.00,0.00,6.7,10.1,0.0,0.00,17.4,350.00
Liverpool,-33.92,150.92,2022-01-02T03:00,18.0,19.7,95,0,0,0,0.00,0.00,6.3,10.4,0.0,0.00,17.4,330.00
Liverpool,-33.92,150.92,2022-01-02T04:00,16.9,17.8,97,0,0,0,0.00,0.00,9.1,10.4,0.0,0.00,16.5,260.00
Liverpool,-33.92,150.92,2022-01-02T05:00,17.1,18.4,95,0,0,0,0.00,0.00,6.9,11.2,0.0,0.00,16.6,165.00
Liverpool,-33.92,150.92,2022-01-02T06:00,19.4,21.4,90,0,1,1,0.00,0.00,4.9,10.4,77.0,3600.00,18.2,175.00
Liverpool,-33.92,150.92,2022-01-02T07:00,21.4,24.1,82,0,0,0,0.00,0.00,1.8,10.4,268.0,3600.00,19.1,305.00
Liverpool,-33.92,150.92,2022-01-02T08:00,23.3,25.9,74,0,2,0,0.00,0.00,3.3,14.0,481.0,3600.00,19.9,480.00
Liverpool,-33.92,150.92,2022-01-02T09:00,25.4,28.5,66,0,8,2,0.00,0.00,6.1,18.7,679.0,3600.00,20.7,645.00
Liverpool,-33.92,150.92,2022-01-02T10:00,28.2,31.4,54,0,0,2,0.00,0.00,9.7,24.8,847.0,3600.00,21.4,790.00
Liverpool,-33.92,150.92,2022-01-02T11:00,29.2,32.3,50,1,29,0,0.00,0.00,11.0,26.3,878.0,3600.00,21.7,930.00
Liverpool,-33.92,150.92,2022-01-02T12:00,29.9,32.9,49,0,14,1,0.00,0.00,14.5,33.1,964.0,3600.00,22.1,945.00
Liverpool,-33.92,150.92,2022-01-02T13:00,30.5,33.8,48,0,9,0,0.00,0.00,13.7,33.1,994.0,3600.00,22.3,845.00
Liverpool,-33.92,150.92,2022-01-02T14:00,30.5,33.6,47,2,53,10,0.00,0.00,13.9,32.4,946.0,3600.00,22.3,780.00
Liverpool,-33.92,150.92,2022-01-02T15:00,30.5,32.5,46,2,77,3,0.00,0.00,13.3,31.7,768.0,3600.00,22.1,760.00
Liverpool,-33.92,150.92,2022-01-02T16:00,29.4,29.8,50,0,17,0,0.00,0.00,18.5,37.1,596.0,3600.00,21.8,670.00
Liverpool,-33.92,150.92,2022-01-02T17:00,27.0,26.8,58,1,23,8,0.00,0.00,22.1,42.1,440.0,3600.00,21.0,580.00
Liverpool,-33.92,150.92,2022-01-02T18:00,25.4,25.1,63,0,12,3,0.00,0.00,21.1,42.5,230.0,3600.00,20.3,560.00
Liverpool,-33.92,150.92,2022-01-02T19:00,23.6,24.2,71,0,2,2,0.00,0.00,16.6,38.9,74.0,3600.00,19.9,575.00
Liverpool,-33.92,150.92,2022-01-02T20:00,22.6,23.9,77,0,5,5,0.00,0.00,12.2,29.5,0.0,0.00,19.6,560.00
Liverpool,-33.92,150.92,2022-01-02T21:00,21.9,23.7,80,0,0,0,0.00,0.00,8.2,20.5,0.0,0.00,19.3,615.00
Liverpool,-33.92,150.92,2022-01-02T22:00,21.0,23.1,84,0,0,0,0.00,0.00,6.6,14.0,0.0,0.00,19.0,655.00
Liverpool,-33.92,150.92,2022-01-02T23:00,20.2,22.7,87,0,16,1,0.00,0.00,2.5,7.9,0.0,0.00,18.6,590.00
Liverpool,-33.92,150.92,2022-01-03T00:00,19.7,22.1,90,1,28,25,0.00,0.00,3.6,7.2,0.0,0.00,18.5,215.00
Liverpool,-33.92,150.92,2022-01-03T01:00,18.8,21.1,96,1,25,24,0.00,0.00,3.8,6.8,0.0,0.00,18.2,150.00
Liverpool,-33.92,150.92,2022-01-03T02:00,19.1,21.4,93,1,30,30,0.00,0.00,3.6,6.1,0.0,0.00,18.2,125.00
Liverpool,-33.92,150.92,2022-01-03T03:00,19.2,21.7,93,1,27,27,0.00,0.00,3.5,5.4,0.0,0.00,18.4,120.00
Liverpool,-33.92,150.92,2022-01-03T04:00,18.2,20.2,96,1,28,28,0.00,0.00,5.2,6.5,0.0,0.00,17.8,140.00
Liverpool,-33.92,150.92,2022-01-03T05:00,18.6,21.0,95,1,27,27,0.00,0.00,2.6,6.5,0.0,0.00,18.0,115.00
Liverpool,-33.92,150.92,2022-01-03T06:00,20.2,23.0,89,0,8,8,0.00,0.00,1.8,6.1,68.0,3600.00,18.9,60.00
Liverpool,-33.92,150.92,2022-01-03T07:00,22.6,25.1,73,0,0,0,0.00,0.00,1.1,8.6,257.0,3600.00,19.1,600.00
Liverpool,-33.92,150.92,2022-01-03T08:00,24.2,25.8,61,0,18,18,0.00,0.00,3.3,14.0,479.0,3600.00,18.9,800.00
Liverpool,-33.92,150.92,2022-01-03T09:00,25.6,27.5,53,0,10,10,0.00,0.00,4.7,16.9,655.0,3600.00,19.1,1030.00
Liverpool,-33.92,150.92,2022-01-03T10:00,27.7,30.2,48,0,10,29,0.00,0.00,7.5,22.3,828.0,3600.00,20.0,1235.00
Liverpool,-33.92,150.92,2022-01-03T11:00,28.5,30.2,44,1,43,41,0.00,0.00,12.5,28.8,860.0,3600.00,20.0,1315.00
Liverpool,-33.92,150.92,2022-01-03T12:00,28.4,29.2,44,1,36,35,0.00,0.00,16.3,35.3,834.0,3600.00,19.9,1300.00
Liverpool,-33.92,150.92,2022-01-03T13:00,28.6,30.2,43,0,8,8,0.00,0.00,16.8,37.1,1005.0,3600.00,19.9,1335.00
Liverpool,-33.92,150.92,2022-01-03T14:00,28.5,29.6,44,0,8,7,0.00,0.00,17.9,38.5,961.0,3600.00,20.0,1285.00
Liverpool,-33.92,150.92,2022-01-03T15:00,27.8,28.6,48,0,1,0,0.00,0.00,18.7,40.0,855.0,3600.00,20.1,1175.00
Liverpool,-33.92,150.92,2022-01-03T16:00,26.9,27.0,51,0,14,5,0.00,0.00,18.0,39.2,674.0,3600.00,19.8,1025.00
Liverpool,-33.92,150.92,2022-01-03T17:00,26.0,25.6,54,0,17,7,0.00,0.00,16.5,36.7,449.0,3600.00,19.4,910.00
Liverpool,-33.92,150.92,2022-01-03T18:00,24.9,24.5,58,0,19,19,0.00,0.00,16.4,32.8,243.0,3600.00,19.0,825.00
Liverpool,-33.92,150.92,2022-01-03T19:00,23.6,23.7,63,1,26,26,0.00,0.00,13.8,31.7,74.0,3600.00,18.7,775.00
Liverpool,-33.92,150.92,2022-01-03T20:00,22.6,23.4,70,0,8,8,0.00,0.00,11.2,24.1,0.0,0.00,18.7,825.00
Liverpool,-33.92,150.92,2022-01-03T21:00,22.0,23.2,74,1,27,27,0.00,0.00,9.2,19.8,0.0,0.00,18.7,510.00
Liverpool,-33.92,150.92,2022-01-03T22:00,20.5,22.1,82,0,18,2,0.00,0.00,6.6,16.2,0.0,0.00,18.2,375.00
Liverpool,-33.92,150.92,2022-01-03T23:00,19.9,21.4,84,0,19,19,0.00,0.00,6.4,11.2,0.0,0.00,17.9,350.00
Liverpool,-33.92,150.92,2022-01-04T00:00,19.8,21.3,84,1,28,28,0.00,0.00,6.2,11.5,0.0,0.00,17.8,360.00
Liverpool,-33.92,150.92,2022-01-04T01:00,19.3,20.9,86,1,22,22,0.00,0.00,5.4,10.4,0.0,0.00,17.6,355.00
Liverpool,-33.92,150.92,2022-01-04T02:00,18.8,20.4,88,1,31,31,0.00,0.00,5.6,9.7,0.0,0.00,17.4,375.00
Liverpool,-33.92,150.92,2022-01-04T03:00,18.6,20.2,89,1,32,32,0.00,0.00,5.7,10.1,0.0,0.00,17.3,365.00
Liverpool,-33.92,150.92,2022-01-04T04:00,18.3,19.8,91,1,22,22,0.00,0.00,6.3,10.8,0.0,0.00,17.2,385.00
Liverpool,-33.92,150.92,2022-01-04T05:00,18.0,19.5,92,1,25,25,0.00,0.00,6.0,10.8,0.0,0.00,17.1,345.00
Liverpool,-33.92,150.92,2022-01-04T06:00,20.1,21.5,82,1,22,22,0.00,0.00,7.9,14.0,63.0,3600.00,18.0,460.00
Liverpool,-33.92,150.92,2022-01-04T07:00,22.8,24.1,71,1,28,28,0.00,0.00,8.7,18.0,228.0,3600.00,19.0,585.00
Liverpool,-33.92,150.92,2022-01-04T08:00,24.6,24.5,59,1,26,26,0.00,0.00,15.6,31.3,435.0,3600.00,19.1,890.00
Liverpool,-33.92,150.92,2022-01-04T09:00,25.8,25.5,54,2,53,53,0.00,0.00,16.5,34.2,586.0,3600.00,19.2,1025.00
Liverpool,-33.92,150.92,2022-01-04T10:00,26.4,27.8,56,3,100,99,0.00,0.00,12.7,36.7,718.0,3600.00,20.1,1190.00
Liverpool,-33.92,150.92,2022-01-04T11:00,27.1,28.1,52,3,100,100,0.00,0.00,13.1,29.5,666.0,3600.00,20.1,1210.00
Liverpool,-33.92,150.92,2022-01-04T12:00,26.5,26.5,53,3,100,100,0.00,0.00,15.1,32.0,481.0,1811.55,19.8,1275.00
Liverpool,-33.92,150.92,2022-01-04T13:00,27.1,28.0,53,51,100,100,0.10,0.10,16.0,34.6,719.0,3600.00,20.3,1225.00
Liverpool,-33.92,150.92,2022-01-04T14:00,26.9,26.7,53,2,53,53,0.00,0.00,16.9,34.9,517.0,3600.00,20.1,1035.00
Liverpool,-33.92,150.92,2022-01-04T15:00,27.1,27.3,52,1,45,45,0.00,0.00,17.3,36.0,634.0,3600.00,20.1,1040.00
Liverpool,-33.92,150.92,2022-01-04T16:00,26.5,26.1,54,1,48,48,0.00,0.00,17.7,36.7,551.0,3600.00,19.9,925.00
Liverpool,-33.92,150.92,2022-01-04T17:00,25.2,25.0,59,3,88,88,0.00,0.00,17.2,36.4,309.0,3600.00,19.5,900.00
Liverpool,-33.92,150.92,2022-01-04T18:00,24.3,24.4,64,2,61,61,0.00,0.00,16.6,34.2,192.0,3600.00,19.4,825.00
Liverpool,-33.92,150.92,2022-01-04T19:00,23.5,24.1,67,3,89,89,0.00,0.00,13.6,31.3,53.0,3477.52,19.2,745.00
Liverpool,-33.92,150.92,2022-01-04T20:00,22.9,24.2,71,2,61,61,0.00,0.00,8.9,24.5,0.0,0.00,19.1,490.00
Liverpool,-33.92,150.92,2022-01-04T21:00,22.6,24.2,73,2,55,50,0.00,0.00,8.4,15.8,0.0,0.00,19.2,390.00
Liverpool,-33.92,150.92,2022-01-04T22:00,21.3,23.1,80,1,49,25,0.00,0.00,6.6,14.8,0.0,0.00,18.8,280.00
Liverpool,-33.92,150.92,2022-01-04T23:00,20.6,22.7,85,1,33,31,0.00,0.00,5.1,11.5,0.0,0.00,18.7,225.00
Liverpool,-33.92,150.92,2022-01-05T00:00,20.2,22.3,87,1,48,47,0.00,0.00,5.5,9.7,0.0,0.00,18.7,200.00
Liverpool,-33.92,150.92,2022-01-05T01:00,19.9,21.9,90,1,34,34,0.00,0.00,6.6,11.5,0.0,0.00,18.6,240.00
Liverpool,-33.92,150.92,2022-01-05T02:00,19.5,21.5,93,1,44,44,0.00,0.00,6.7,12.2,0.0,0.00,18.6,290.00
Liverpool,-33.92,150.92,2022-01-05T03:00,19.4,21.4,94,51,100,100,0.10,0.10,7.1,12.6,0.0,0.00,18.6,275.00
Liverpool,-33.92,150.92,2022-01-05T04:00,19.6,21.5,93,51,67,66,0.20,0.20,8.7,15.1,0.0,0.00,18.8,305.00
Liverpool,-33.92,150.92,2022-01-05T05:00,19.5,21.5,94,3,100,100,0.00,0.00,8.1,15.1,0.0,0.00,18.8,335.00
Liverpool,-33.92,150.92,2022-01-05T06:00,20.7,22.6,89,3,100,100,0.00,0.00,9.3,16.2,44.0,2251.46,19.3,435.00
Liverpool,-33.92,150.92,2022-01-05T07:00,22.6,24.2,80,51,100,72,0.40,0.40,12.0,23.0,170.0,3517.30,20.0,580.00
Liverpool,-33.92,150.92,2022-01-05T08:00,23.0,24.3,79,53,100,100,0.70,0.70,15.0,27.7,196.0,883.57,20.3,530.00
Liverpool,-33.92,150.92,2022-01-05T09:00,22.8,23.4,79,61,100,100,1.60,1.60,18.2,34.2,264.0,640.10,20.0,605.00
Liverpool,-33.92,150.92,2022-01-05T10:00,24.7,25.5,72,51,96,50,0.10,0.10,18.8,34.2,255.0,510.71,21.0,695.00
Liverpool,-33.92,150.92,2022-01-05T11:00,25.2,26.3,70,51,100,46,0.20,0.20,17.7,38.9,569.0,3600.00,21.2,785.00
Liverpool,-33.92,150.92,2022-01-05T12:00,25.8,26.7,69,51,100,84,0.10,0.10,18.5,37.8,507.0,2678.44,21.4,590.00
Liverpool,-33.92,150.92,2022-01-05T13:00,24.4,24.9,73,51,100,98,0.30,0.30,19.7,37.8,249.0,0.00,20.7,640.00
Liverpool,-33.92,150.92,2022-01-05T14:00,24.6,25.6,72,51,98,59,0.10,0.10,17.3,37.1,280.0,0.00,20.9,610.00
Liverpool,-33.92,150.92,2022-01-05T15:00,23.8,24.9,77,61,100,94,1.30,1.30,17.1,34.2,263.0,0.00,20.7,570.00
Liverpool,-33.92,150.92,2022-01-05T16:00,22.2,24.1,90,63,100,100,5.60,5.60,15.1,33.1,212.0,0.00,21.0,640.00
Liverpool,-33.92,150.92,2022-01-05T17:00,22.1,24.5,88,51,99,37,0.10,0.10,10.8,30.2,162.0,0.00,20.7,595.00
Liverpool,-33.92,150.92,2022-01-05T18:00,21.9,24.1,88,51,86,9,0.20,0.20,11.3,22.0,93.0,0.00,20.4,555.00
Liverpool,-33.92,150.92,2022-01-05T19:00,21.5,24.0,89,53,91,49,0.50,0.50,9.0,21.2,39.0,204.41,20.2,560.00
Liverpool,-33.92,150.92,2022-01-05T20:00,21.1,23.6,94,51,100,100,0.10,0.10,9.8,17.3,0.0,0.00,20.4,425.00
Liverpool,-33.92,150.92,2022-01-05T21:00,21.1,23.5,94,51,100,100,0.30,0.30,10.5,18.0,0.0,0.00,20.4,475.00
Liverpool,-33.92,150.92,2022-01-05T22:00,21.6,23.8,90,53,97,16,0.70,0.70,11.9,20.5,0.0,0.00,20.4,520.00
Liverpool,-33.92,150.92,2022-01-05T23:00,21.2,22.9,92,51,97,90,0.30,0.30,14.6,26.6,0.0,0.00,20.2,625.00
Liverpool,-33.92,150.92,2022-01-06T00:00,20.8,23.1,94,55,100,100,1.20,1.20,9.8,26.3,0.0,0.00,20.1,650.00
Liverpool,-33.92,150.92,2022-01-06T01:00,21.1,23.3,93,53,89,70,0.70,0.70,11.3,19.8,0.0,0.00,20.3,645.00
Liverpool,-33.92,150.92,2022-01-06T02:00,21.1,22.8,92,51,94,50,0.30,0.30,13.7,25.9,0.0,0.00,20.1,590.00
Liverpool,-33.92,150.92,2022-01-06T03:00,21.0,22.8,91,51,74,69,0.30,0.30,11.6,24.1,0.0,0.00,19.8,570.00
Liverpool,-33.92,150.92,2022-01-06T04:00,20.8,23.0,91,51,68,55,0.40,0.40,8.7,21.2,0.0,0.00,19.6,585.00
Liverpool,-33.92,150.92,2022-01-06T05:00,20.8,23.1,93,51,56,32,0.10,0.10,9.0,15.1,0.0,0.00,19.9,605.00
Liverpool,-33.92,150.92,2022-01-06T06:00,21.5,23.7,91,3,87,83,0.00,0.00,10.9,18.4,51.0,3600.00,20.3,610.00
Liverpool,-33.92,150.92,2022-01-06T07:00,22.4,25.2,88,3,100,100,0.00,0.00,8.7,19.8,157.0,3600.00,20.9,735.00
Liverpool,-33.92,150.92,2022-01-06T08:00,23.9,25.5,80,51,100,100,0.10,0.10,16.0,32.0,279.0,3600.00,21.2,885.00
Liverpool,-33.92,150.92,2022-01-06T09:00,23.0,24.5,81,51,93,85,0.40,0.40,15.2,36.7,179.0,0.00,20.6,835.00
Liverpool,-33.92,150.92,2022-01-06T10:00,23.4,24.8,80,51,84,100,0.20,0.20,16.1,40.7,422.0,1947.58,20.8,830.00
Liverpool,-33.92,150.92,2022-01-06T11:00,23.0,24.4,83,55,100,100,1.20,1.20,17.6,33.8,254.0,0.00,20.9,835.00
Liverpool,-33.92,150.92,2022-01-06T12:00,24.0,25.1,79,51,92,61,0.30,0.30,19.5,35.6,262.0,0.00,21.2,845.00
Liverpool,-33.92,150.92,2022-01-06T13:00,26.3,26.7,66,51,70,27,0.10,0.10,23.2,43.6,581.0,3600.00,21.6,855.00
Liverpool,-33.92,150.92,2022-01-06T14:00,26.9,27.3,64,51,57,17,0.10,0.10,24.9,47.9,650.0,3600.00,21.8,870.00
Liverpool,-33.92,150.92,2022-01-06T15:00,26.8,26.8,64,1,47,22,0.00,0.00,27.0,51.1,641.0,3600.00,21.7,925.00
Liverpool,-33.92,150.92,2022-01-06T16:00,26.3,25.9,65,2,65,34,0.00,0.00,27.1,51.8,580.0,3600.00,21.4,915.00
Liverpool,-33.92,150.92,2022-01-06T17:00,25.1,24.8,68,3,100,100,0.00,0.00,25.5,51.5,340.0,3600.00,20.8,940.00
Liverpool,-33.92,150.92,2022-01-06T18:00,24.3,23.8,71,3,91,62,0.00,0.00,25.8,49.0,173.0,3600.00,20.4,935.00
Liverpool,-33.92,150.92,2022-01-06T19:00,23.5,24.2,76,3,94,36,0.00,0.00,18.7,46.1,40.0,1449.64,20.4,955.00
Liverpool,-33.92,150.92,2022-01-06T20:00,23.1,24.0,78,3,100,24,0.00,0.00,17.6,33.5,0.0,0.00,20.3,1030.00
Liverpool,-33.92,150.92,2022-01-06T21:00,23.1,24.6,79,3,100,41,0.00,0.00,13.9,31.0,0.0,0.00,20.4,995.00
Liverpool,-33.92,150.92,2022-01-06T22:00,21.5,23.9,89,51,70,100,0.10,0.10,8.3,24.1,0.0,0.00,20.1,895.00
Liverpool,-33.92,150.92,2022-01-06T23:00,21.9,24.3,86,55,100,100,1.10,1.10,7.9,19.1,0.0,0.00,20.1,900.00
Liverpool,-33.92,150.92,2022-01-07T00:00,21.6,23.6,89,53,100,100,0.70,0.70,11.6,20.2,0.0,0.00,20.2,855.00
Liverpool,-33.92,150.92,2022-01-07T01:00,21.9,23.7,89,51,100,100,0.10,0.10,14.0,24.5,0.0,0.00,20.5,855.00
Liverpool,-33.92,150.92,2022-01-07T02:00,21.8,23.8,92,3,100,100,0.00,0.00,13.5,24.5,0.0,0.00,20.7,865.00
Liverpool,-33.92,150.92,2022-01-07T03:00,21.8,24.0,92,51,100,100,0.10,0.10,12.0,23.4,0.0,0.00,20.7,820.00
Liverpool,-33.92,150.92,2022-01-07T04:00,21.5,24.0,92,3,100,29,0.00,0.00,10.2,23.4,0.0,0.00,20.5,780.00
Liverpool,-33.92,150.92,2022-01-07T05:00,21.4,23.6,93,61,100,100,1.40,1.40,11.8,23.0,0.0,0.00,20.5,750.00
Liverpool,-33.92,150.92,2022-01-07T06:00,21.8,24.1,92,55,100,44,1.10,1.10,12.3,22.7,21.0,0.00,20.8,745.00
Liverpool,-33.92,150.92,2022-01-07T07:00,22.8,25.4,90,3,100,85,0.00,0.00,11.9,22.7,144.0,752.96,21.5,730.00
Liverpool,-33.92,150.92,2022-01-07T08:00,24.1,25.9,81,3,100,100,0.00,0.00,16.8,36.0,234.0,0.00,21.7,775.00
Liverpool,-33.92,150.92,2022-01-07T09:00,25.4,26.3,74,3,92,30,0.00,0.00,21.9,41.0,372.0,2927.98,21.9,830.00
Liverpool,-33.92,150.92,2022-01-07T10:00,26.4,27.2,72,51,100,19,0.10,0.10,23.4,42.1,456.0,3600.00,22.5,855.00
Liverpool,-33.92,150.92,2022-01-07T11:00,26.1,27.4,71,53,100,54,0.80,0.80,24.8,49.0,712.0,3600.00,22.2,855.00
Liverpool,-33.92,150.92,2022-01-07T12:00,24.9,27.0,83,63,100,100,2.80,2.80,18.3,46.4,349.0,0.00,22.7,815.00
Liverpool,-33.92,150.92,2022-01-07T13:00,26.1,27.7,75,51,100,100,0.20,0.20,21.1,40.3,428.0,206.11,22.8,805.00
Liverpool,-33.92,150.92,2022-01-07T14:00,26.5,28.7,76,53,100,100,0.60,0.60,21.4,43.2,630.0,3600.00,23.3,795.00
Liverpool,-33.92,150.92,2022-01-07T15:00,25.8,27.7,78,55,99,51,1.20,1.20,18.8,41.8,435.0,2277.11,22.7,830.00
Liverpool,-33.92,150.92,2022-01-07T16:00,25.2,27.0,80,61,100,34,1.30,1.30,19.6,35.3,176.0,0.00,22.5,830.00
Liverpool,-33.92,150.92,2022-01-07T17:00,25.4,26.3,76,2,65,21,0.00,0.00,23.3,45.0,277.0,3059.89,22.2,770.00
Liverpool,-33.92,150.92,2022-01-07T18:00,24.6,26.3,79,3,80,38,0.00,0.00,17.9,43.6,202.0,3600.00,21.9,715.00
Liverpool,-33.92,150.92,2022-01-07T19:00,23.6,25.3,84,51,100,21,0.10,0.10,16.8,31.7,47.0,2193.15,21.5,705.00
Liverpool,-33.92,150.92,2022-01-07T20:00,23.2,25.4,85,51,100,41,0.10,0.10,14.0,29.9,0.0,0.00,21.3,720.00
Liverpool,-33.92,150.92,2022-01-07T21:00,22.9,25.3,86,51,100,47,0.30,0.30,11.9,24.1,0.0,0.00,21.1,745.00
Liverpool,-33.92,150.92,2022-01-07T22:00,21.9,25.0,87,63,100,100,3.80,3.80,3.8,21.6,0.0,0.00,20.2,680.00
Liverpool,-33.92,150.92,2022-01-07T23:00,21.9,24.6,88,63,100,53,3.70,3.70,6.7,14.4,0.0,0.00,20.3,520.00
Liverpool,-33.92,150.92,2022-01-08T00:00,21.4,24.4,93,63,99,0,4.30,4.30,6.8,20.9,0.0,0.00,20.6,395.00
Liverpool,-33.92,150.92,2022-01-08T01:00,21.0,23.3,94,3,100,0,0.00,0.00,11.0,22.7,0.0,0.00,20.3,355.00
Liverpool,-33.92,150.92,2022-01-08T02:00,21.0,23.3,95,3,100,2,0.00,0.00,10.5,19.1,0.0,0.00,20.3,350.00
Liverpool,-33.92,150.92,2022-01-08T03:00,20.7,23.7,95,51,100,0,0.10,0.10,5.4,18.0,0.0,0.00,20.1,360.00
Liverpool,-33.92,150.92,2022-01-08T04:00,20.8,23.6,95,53,100,6,0.80,0.80,7.2,13.0,0.0,0.00,20.2,350.00
Liverpool,-33.92,150.92,2022-01-08T05:00,20.9,23.6,95,51,100,5,0.40,0.40,7.3,13.0,0.0,0.00,20.2,315.00
Liverpool,-33.92,150.92,2022-01-08T06:00,21.5,23.7,92,3,100,11,0.00,0.00,11.9,19.1,29.0,0.00,20.5,250.00
Liverpool,-33.92,150.92,2022-01-08T07:00,22.4,25.5,91,3,100,4,0.00,0.00,8.4,21.2,132.0,0.00,21.3,265.00
Liverpool,-33.92,150.92,2022-01-08T08:00,23.6,26.7,86,3,100,25,0.00,0.00,9.3,21.6,266.0,1885.22,21.8,275.00
Liverpool,-33.92,150.92,2022-01-08T09:00,25.4,27.7,77,2,76,71,0.00,0.00,13.4,26.6,419.0,3600.00,22.2,400.00
Liverpool,-33.92,150.92,2022-01-08T10:00,26.9,30.0,68,1,44,43,0.00,0.00,8.6,34.2,620.0,3600.00,22.3,625.00
Liverpool,-33.92,150.92,2022-01-08T11:00,28.0,32.7,65,3,98,3,0.00,0.00,5.1,20.5,745.0,3600.00,22.9,880.00
Liverpool,-33.92,150.92,2022-01-08T12:00,29.8,35.7,59,2,76,3,0.00,0.00,3.7,24.8,879.0,3600.00,23.6,1155.00
Liverpool,-33.92,150.92,2022-01-08T13:00,31.6,35.3,49,2,61,8,0.00,0.00,9.3,23.8,785.0,3600.00,23.5,1075.00
Liverpool,-33.92,150.92,2022-01-08T14:00,28.1,29.8,58,1,29,3,0.00,0.00,19.2,35.6,786.0,3600.00,21.9,640.00
Liverpool,-33.92,150.92,2022-01-08T15:00,25.7,28.0,74,1,41,0,0.00,0.00,19.2,49.3,718.0,3600.00,22.2,730.00
