latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-33.77856,151.23135,15.0,36000,Australia/Sydney,GMT+10

location,latitude,longitude,time,temperature_2m (°C),apparent_temperature (°C),relative_humidity_2m (%),weather_code (wmo code),cloud_cover (%),cloud_cover_low (%),precipitation (mm),rain (mm),windspeed_10m (km/h),windgusts_10m (km/h),shortwave_radiation (W/m²),sunshine_duration (s),wet_bulb_temperature_2m (°C),boundary_layer_height (m)
Manly,-33.7969,151.2868,2022-01-01T00:00,21.8,21.6,72,0,2,2,0.00,0.00,17.5,37.1,0.0,0.00,18.3,505.00
Manly,-33.7969,151.2868,2022-01-01T01:00,21.6,21.3,73,0,8,8,0.00,0.00,17.7,34.2,0.0,0.00,18.2,485.00
Manly,-33.7969,151.2868,2022-01-01T02:00,21.4,21.3,75,1,27,27,0.00,0.00,16.9,34.6,0.0,0.00,18.2,460.00
Manly,-33.7969,151.2868,2022-01-01T03:00,21.2,21.4,75,1,37,37,0.00,0.00,15.2,32.8,0.0,0.00,18.1,315.00
Manly,-33.7969,151.2868,2022-01-01T04:00,20.9,21.3,77,1,43,43,0.00,0.00,13.9,28.8,0.0,0.00,18.1,220.00
Manly,-33.7969,151.2868,2022-01-01T05:00,20.9,21.1,77,1,39,30,0.00,0.00,14.7,28.8,1.0,0.00,18.0,170.00
Manly,-33.7969,151.2868,2022-01-01T06:00,21.7,22.3,75,0,6,3,0.00,0.00,13.2,28.8,57.0,3305.98,18.5,400.00
Manly,-33.7969,151.2868,2022-01-01T07:00,22.9,23.4,68,1,31,8,0.00,0.00,12.3,28.8,259.0,3600.00,18.7,700.00
Manly,-33.7969,151.2868,2022-01-01T08:00,24.0,24.2,61,3,100,9,0.00,0.00,13.2,32.4,486.0,3600.00,18.8,920.00
Manly,-33.7969,151.2868,2022-01-01T09:00,24.6,24.7,60,3,100,30,0.00,0.00,17.4,40.0,638.0,3600.00,19.1,970.00
Manly,-33.7969,151.2868,2022-01-01T10:00,25.0,25.5,59,3,100,100,0.00,0.00,16.8,45.7,680.0,3600.00,19.4,1080.00
Manly,-33.7969,151.2868,2022-01-01T11:00,24.6,25.3,67,3,100,8,0.00,0.00,20.9,48.6,718.0,3600.00,20.1,1115.00
Manly,-33.7969,151.2868,2022-01-01T12:00,25.1,26.9,65,51,100,27,0.10,0.10,19.9,50.4,909.0,3600.00,20.3,1300.00
Manly,-33.7969,151.2868,2022-01-01T13:00,25.2,26.7,66,51,100,37,0.10,0.10,18.6,47.5,778.0,3600.00,20.5,1325.00
Manly,-33.7969,151.2868,2022-01-01T14:00,25.4,26.6,66,3,100,51,0.00,0.00,19.6,47.5,736.0,3600.00,20.7,1245.00
Manly,-33.7969,151.2868,2022-01-01T15:00,24.6,24.7,70,3,100,23,0.00,0.00,21.6,49.0,529.0,3288.52,20.6,1125.00
Manly,-33.7969,151.2868,2022-01-01T16:00,24.3,24.6,72,3,100,0,0.00,0.00,20.7,49.3,399.0,2006.53,20.5,1105.00
Manly,-33.7969,151.2868,2022-01-01T17:00,23.7,23.8,75,3,100,0,0.00,0.00,22.7,49.7,302.0,3074.21,20.4,735.00
Manly,-33.7969,151.2868,2022-01-01T18:00,23.2,23.4,78,3,100,0,0.00,0.00,22.3,50.8,179.0,2815.09,20.4,705.00
Manly,-33.7969,151.2868,2022-01-01T19:00,22.7,22.7,78,3,99,0,0.00,0.00,22.1,47.5,49.0,592.12,19.9,675.00
Manly,-33.7969,151.2868,2022-01-01T20:00,22.3,22.2,79,2,57,0,0.00,0.00,22.6,45.0,0.0,0.00,19.6,490.00
Manly,-33.7969,151.2868,2022-01-01T21:00,21.9,22.0,82,0,0,0,0.00,0.00,20.9,45.0,0.0,0.00,19.5,440.00
Manly,-33.7969,151.2868,2022-01-01T22:00,22.3,23.2,81,0,0,0,0.00,0.00,16.2,41.4,0.0,0.00,19.8,405.00
Manly,-33.7969,151.2868,2022-01-01T23:00,21.7,22.8,85,0,0,0,0.00,0.00,16.1,31.7,0.0,0.00,19.9,395.00
Manly,-33.7969,151.2868,2022-01-02T00:00,21.4,22.6,88,0,12,0,0.00,0.00,15.6,31.3,0.0,0.00,19.9,350.00
Manly,-33.7969,151.2868,2022-01-02T01:00,21.1,22.5,89,0,0,0,0.00,0.00,14.7,30.2,0.0,0.00,19.7,280.00
Manly,-33.7969,151.2868,2022-01-02T02:00,20.7,22.1,90,0,0,0,0.00,0.00,14.3,28.1,0.0,0.00,19.5,230.00
Manly,-33.7969,151.2868,2022-01-02T03:00,20.4,21.7,92,0,4,4,0.00,0.00,15.1,29.2,0.0,0.00,19.5,220.00
Manly,-33.7969,151.2868,2022-01-02T04:00,20.3,21.7,93,0,3,3,0.00,0.00,14.1,30.2,0.0,0.00,19.5,155.00
Manly,-33.7969,151.2868,2022-01-02T05:00,19.6,21.5,95,0,1,0,0.00,0.00,9.5,27.0,1.0,0.00,19.0,75.00
Manly,-33.7969,151.2868,2022-01-02T06:00,20.5,22.9,90,0,0,0,0.00,0.00,6.5,17.6,77.0,3600.00,19.3,90.00
Manly,-33.7969,151.2868,2022-01-02T07:00,22.2,24.2,81,0,3,3,0.00,0.00,9.0,22.3,268.0,3600.00,19.8,270.00
Manly,-33.7969,151.2868,2022-01-02T08:00,23.7,25.3,75,1,21,21,0.00,0.00,11.8,29.9,468.0,3600.00,20.4,455.00
Manly,-33.7969,151.2868,2022-01-02T09:00,25.1,27.5,69,0,0,0,0.00,0.00,11.7,30.6,681.0,3600.00,20.9,650.00
Manly,-33.7969,151.2868,2022-01-02T10:00,25.5,27.8,66,0,0,0,0.00,0.00,17.3,39.6,852.0,3600.00,20.9,845.00
Manly,-33.7969,151.2868,2022-01-02T11:00,26.3,28.5,63,0,11,0,0.00,0.00,20.7,49.3,955.0,3600.00,21.1,1045.00
Manly,-33.7969,151.2868,2022-01-02T12:00,26.7,29.6,63,1,28,0,0.00,0.00,19.6,49.3,1017.0,3600.00,21.5,1100.00
Manly,-33.7969,151.2868,2022-01-02T13:00,26.8,29.9,65,0,4,0,0.00,0.00,19.9,47.5,1003.0,3600.00,21.9,1050.00
Manly,-33.7969,151.2868,2022-01-02T14:00,26.9,30.1,65,0,3,0,0.00,0.00,18.1,47.2,962.0,3600.00,22.0,1000.00
Manly,-33.7969,151.2868,2022-01-02T15:00,26.0,28.3,69,0,1,0,0.00,0.00,20.0,46.8,834.0,3600.00,21.7,840.00
Manly,-33.7969,151.2868,2022-01-02T16:00,25.4,26.3,68,0,4,0,0.00,0.00,21.4,49.3,663.0,3600.00,21.0,725.00
Manly,-33.7969,151.2868,2022-01-02T17:00,24.6,24.8,73,0,15,1,0.00,0.00,22.7,50.4,473.0,3600.00,20.9,605.00
Manly,-33.7969,151.2868,2022-01-02T18:00,23.7,23.6,75,0,9,0,0.00,0.00,24.1,51.8,245.0,3600.00,20.4,580.00
Manly,-33.7969,151.2868,2022-01-02T19:00,23.1,22.8,77,0,1,0,0.00,0.00,24.6,52.2,69.0,3600.00,20.2,585.00
Manly,-33.7969,151.2868,2022-01-02T20:00,22.7,22.6,78,0,3,1,0.00,0.00,23.5,50.0,0.0,0.00,19.9,555.00
Manly,-33.7969,151.2868,2022-01-02T21:00,22.5,22.5,79,0,9,2,0.00,0.00,22.3,47.5,0.0,0.00,19.8,600.00
Manly,-33.7969,151.2868,2022-01-02T22:00,22.7,22.8,79,0,6,0,0.00,0.00,22.3,44.3,0.0,0.00,20.1,625.00
Manly,-33.7969,151.2868,2022-01-02T23:00,22.6,23.2,79,0,6,6,0.00,0.00,18.2,44.3,0.0,0.00,19.9,550.00
Manly,-33.7969,151.2868,2022-01-03T00:00,21.9,24.0,83,1,30,30,0.00,0.00,8.6,35.3,0.0,0.00,19.7,260.00
Manly,-33.7969,151.2868,2022-01-03T01:00,21.2,23.2,86,1,40,38,0.00,0.00,8.9,15.5,0.0,0.00,19.5,85.00
Manly,-33.7969,151.2868,2022-01-03T02:00,20.9,22.5,86,0,11,11,0.00,0.00,9.9,18.0,0.0,0.00,19.1,80.00
Manly,-33.7969,151.2868,2022-01-03T03:00,20.6,22.0,83,0,6,6,0.00,0.00,9.4,18.0,0.0,0.00,18.5,55.00
Manly,-33.7969,151.2868,2022-01-03T04:00,20.3,21.7,82,0,8,7,0.00,0.00,7.6,16.6,0.0,0.00,18.0,65.00
Manly,-33.7969,151.2868,2022-01-03T05:00,19.5,21.3,86,0,11,11,0.00,0.00,4.6,12.2,0.0,0.00,17.8,35.00
Manly,-33.7969,151.2868,2022-01-03T06:00,21.0,23.5,84,0,17,17,0.00,0.00,3.1,8.3,75.0,3600.00,18.9,35.00
Manly,-33.7969,151.2868,2022-01-03T07:00,23.0,24.9,68,1,25,25,0.00,0.00,3.6,11.9,253.0,3600.00,18.9,505.00
Manly,-33.7969,151.2868,2022-01-03T08:00,24.2,25.6,62,1,27,27,0.00,0.00,6.0,18.0,455.0,3600.00,19.1,795.00
Manly,-33.7969,151.2868,2022-01-03T09:00,25.0,26.4,58,1,21,21,0.00,0.00,9.4,25.9,653.0,3600.00,19.3,1050.00
Manly,-33.7969,151.2868,2022-01-03T10:00,25.5,27.9,58,0,0,2,0.00,0.00,11.0,30.6,838.0,3600.00,19.7,1315.00
Manly,-33.7969,151.2868,2022-01-03T11:00,26.2,29.0,54,0,0,0,0.00,0.00,12.0,32.8,970.0,3600.00,19.8,1475.00
Manly,-33.7969,151.2868,2022-01-03T12:00,26.3,29.5,56,0,0,0,0.00,0.00,12.5,33.8,1017.0,3600.00,20.1,1525.00
Manly,-33.7969,151.2868,2022-01-03T13:00,26.5,29.7,56,0,14,14,0.00,0.00,13.6,36.0,1053.0,3600.00,20.2,1520.00
Manly,-33.7969,151.2868,2022-01-03T14:00,26.4,28.8,54,1,34,34,0.00,0.00,14.5,37.1,962.0,3600.00,19.9,1445.00
Manly,-33.7969,151.2868,2022-01-03T15:00,26.1,27.4,55,1,22,22,0.00,0.00,16.6,40.0,820.0,3600.00,19.8,1350.00
Manly,-33.7969,151.2868,2022-01-03T16:00,25.2,26.1,61,0,3,3,0.00,0.00,15.5,40.3,671.0,3600.00,19.8,1185.00
Manly,-33.7969,151.2868,2022-01-03T17:00,24.3,24.9,66,0,3,0,0.00,0.00,15.0,37.4,474.0,3600.00,19.8,995.00
Manly,-33.7969,151.2868,2022-01-03T18:00,23.6,24.0,69,1,37,35,0.00,0.00,15.8,35.6,257.0,3600.00,19.4,875.00
Manly,-33.7969,151.2868,2022-01-03T19:00,22.8,23.8,73,1,43,43,0.00,0.00,12.5,34.9,65.0,3600.00,19.3,810.00
Manly,-33.7969,151.2868,2022-01-03T20:00,22.4,23.4,75,1,42,39,0.00,0.00,12.5,25.2,0.0,0.00,19.2,825.00
Manly,-33.7969,151.2868,2022-01-03T21:00,22.2,23.3,77,1,20,20,0.00,0.00,12.5,24.8,0.0,0.00,19.2,500.00
Manly,-33.7969,151.2868,2022-01-03T22:00,21.6,22.5,77,1,30,18,0.00,0.00,12.5,24.1,0.0,0.00,18.7,345.00
Manly,-33.7969,151.2868,2022-01-03T23:00,21.4,22.4,77,1,39,39,0.00,0.00,11.2,23.4,0.0,0.00,18.5,280.00
Manly,-33.7969,151.2868,2022-01-04T00:00,21.3,22.4,78,1,27,27,0.00,0.00,10.7,21.2,0.0,0.00,18.5,255.00
Manly,-33.7969,151.2868,2022-01-04T01:00,21.0,22.3,80,1,45,45,0.00,0.00,9.4,19.8,0.0,0.00,18.5,270.00
Manly,-33.7969,151.2868,2022-01-04T02:00,20.9,22.2,81,1,30,30,0.00,0.00,9.4,16.9,0.0,0.00,18.5,290.00
Manly,-33.7969,151.2868,2022-01-04T03:00,20.7,22.0,83,1,38,38,0.00,0.00,10.0,18.0,0.0,0.00,18.5,300.00
Manly,-33.7969,151.2868,2022-01-04T04:00,20.8,21.8,82,2,54,54,0.00,0.00,11.4,20.5,0.0,0.00,18.5,295.00
Manly,-33.7969,151.2868,2022-01-04T05:00,20.9,21.8,81,1,45,45,0.00,0.00,11.8,22.0,0.0,0.00,18.5,295.00
Manly,-33.7969,151.2868,2022-01-04T06:00,21.8,22.9,78,2,52,51,0.00,0.00,12.0,24.1,66.0,3600.00,19.0,450.00
Manly,-33.7969,151.2868,2022-01-04T07:00,22.8,22.9,71,51,48,48,0.10,0.10,17.1,37.1,213.0,3600.00,19.1,595.00
Manly,-33.7969,151.2868,2022-01-04T08:00,23.6,23.6,68,51,63,62,0.10,0.10,18.0,40.7,393.0,3600.00,19.4,885.00
Manly,-33.7969,151.2868,2022-01-04T09:00,24.1,24.2,66,51,96,96,0.30,0.30,19.2,43.6,587.0,3600.00,19.6,1060.00
Manly,-33.7969,151.2868,2022-01-04T10:00,24.8,26.8,64,51,85,56,0.20,0.20,13.0,46.1,741.0,3600.00,20.0,1315.00
Manly,-33.7969,151.2868,2022-01-04T11:00,25.5,27.5,62,2,53,50,0.00,0.00,14.1,35.6,783.0,3600.00,20.2,1380.00
Manly,-33.7969,151.2868,2022-01-04T12:00,25.7,28.0,61,1,41,39,0.00,0.00,15.3,38.9,886.0,3600.00,20.3,1440.00
Manly,-33.7969,151.2868,2022-01-04T13:00,25.7,27.8,61,1,49,48,0.00,0.00,16.2,40.0,871.0,3600.00,20.2,1395.00
Manly,-33.7969,151.2868,2022-01-04T14:00,25.2,27.0,63,1,42,42,0.00,0.00,16.7,41.4,821.0,3600.00,20.2,1200.00
Manly,-33.7969,151.2868,2022-01-04T15:00,25.1,26.5,63,3,100,100,0.00,0.00,16.6,41.4,741.0,3600.00,20.1,1125.00
Manly,-33.7969,151.2868,2022-01-04T16:00,24.6,25.4,66,51,49,49,0.10,0.10,16.6,40.7,606.0,3600.00,20.0,1025.00
Manly,-33.7969,151.2868,2022-01-04T17:00,23.9,24.7,71,51,88,88,0.30,0.30,15.8,39.2,385.0,3600.00,20.1,1030.00
Manly,-33.7969,151.2868,2022-01-04T18:00,23.4,24.4,73,51,41,41,0.10,0.10,14.3,35.3,210.0,3600.00,19.9,935.00
Manly,-33.7969,151.2868,2022-01-04T19:00,22.9,24.4,76,2,72,72,0.00,0.00,10.9,31.0,57.0,3600.00,19.8,810.00
Manly,-33.7969,151.2868,2022-01-04T20:00,22.6,24.3,78,3,94,94,0.00,0.00,9.7,21.6,0.0,0.00,19.7,585.00
Manly,-33.7969,151.2868,2022-01-04T21:00,22.2,24.1,82,2,52,41,0.00,0.00,9.4,18.4,0.0,0.00,19.9,405.00
Manly,-33.7969,151.2868,2022-01-04T22:00,21.4,23.7,87,51,32,49,0.10,0.10,8.2,18.0,0.0,0.00,19.8,310.00
Manly,-33.7969,151.2868,2022-01-04T23:00,21.3,23.8,88,51,60,54,0.10,0.10,7.6,14.4,0.0,0.00,19.9,255.00
Manly,-33.7969,151.2868,2022-01-05T00:00,21.4,23.7,88,1,35,34,0.00,0.00,8.6,13.7,0.0,0.00,19.9,225.00
Manly,-33.7969,151.2868,2022-01-05T01:00,21.2,23.3,89,1,39,39,0.00,0.00,9.4,15.1,0.0,0.00,19.8,260.00
Manly,-33.7969,151.2868,2022-01-05T02:00,21.2,23.4,89,2,51,51,0.00,0.00,8.9,15.5,0.0,0.00,19.8,285.00
Manly,-33.7969,151.2868,2022-01-05T03:00,21.3,23.4,89,2,73,73,0.00,0.00,9.5,16.6,0.0,0.00,19.9,285.00
Manly,-33.7969,151.2868,2022-01-05T04:00,21.3,23.4,89,51,98,98,0.10,0.10,10.7,19.4,0.0,0.00,19.9,280.00
Manly,-33.7969,151.2868,2022-01-05T05:00,21.4,23.4,89,51,100,100,0.10,0.10,11.3,20.9,0.0,0.00,20.0,295.00
Manly,-33.7969,151.2868,2022-01-05T06:00,21.6,23.5,90,53,100,100,0.60,0.60,13.0,24.5,40.0,1883.14,20.4,395.00
Manly,-33.7969,151.2868,2022-01-05T07:00,21.7,23.7,91,53,100,99,0.60,0.60,12.8,25.6,90.0,0.00,20.5,535.00
Manly,-33.7969,151.2868,2022-01-05T08:00,21.8,23.8,91,55,97,89,1.10,1.10,13.4,27.7,163.0,0.00,20.6,535.00
Manly,-33.7969,151.2868,2022-01-05T09:00,22.0,24.3,89,53,100,100,0.90,0.90,11.8,26.6,253.0,0.00,20.7,635.00
Manly,-33.7969,151.2868,2022-01-05T10:00,22.6,24.5,88,55,74,16,1.00,1.00,15.1,26.3,177.0,0.00,21.0,700.00
Manly,-33.7969,151.2868,2022-01-05T11:00,24.2,26.2,78,51,100,50,0.20,0.20,14.5,35.3,592.0,3600.00,21.3,695.00
Manly,-33.7969,151.2868,2022-01-05T12:00,24.0,26.6,82,51,100,100,0.40,0.40,15.2,37.4,660.0,3600.00,21.6,540.00
Manly,-33.7969,151.2868,2022-01-05T13:00,23.3,25.2,85,51,94,81,0.20,0.20,15.9,38.2,449.0,3382.61,21.4,630.00
Manly,-33.7969,151.2868,2022-01-05T14:00,22.7,24.3,88,53,100,99,0.60,0.60,17.4,40.7,528.0,3600.00,21.1,650.00
Manly,-33.7969,151.2868,2022-01-05T15:00,21.8,23.9,94,61,100,100,1.30,1.30,15.3,39.6,308.0,428.11,21.1,650.00
Manly,-33.7969,151.2868,2022-01-05T16:00,21.8,24.3,95,53,100,100,0.80,0.80,12.5,34.9,281.0,1154.67,21.1,720.00
Manly,-33.7969,151.2868,2022-01-05T17:00,21.8,24.3,95,53,100,100,0.50,0.50,12.2,29.2,131.0,0.00,21.2,675.00
Manly,-33.7969,151.2868,2022-01-05T18:00,21.6,24.2,93,51,100,100,0.40,0.40,10.2,26.3,104.0,0.00,20.8,645.00
Manly,-33.7969,151.2868,2022-01-05T19:00,21.4,24.0,96,51,100,100,0.10,0.10,11.6,22.7,23.0,0.00,21.0,600.00
Manly,-33.7969,151.2868,2022-01-05T20:00,21.6,24.0,95,51,94,89,0.10,0.10,12.6,26.3,0.0,0.00,20.9,430.00
Manly,-33.7969,151.2868,2022-01-05T21:00,21.5,23.9,95,51,100,100,0.10,0.10,12.3,24.1,0.0,0.00,20.9,440.00
Manly,-33.7969,151.2868,2022-01-05T22:00,22.7,23.7,84,51,99,100,0.40,0.40,19.8,33.1,0.0,0.00,20.7,485.00
Manly,-33.7969,151.2868,2022-01-05T23:00,22.0,23.3,89,51,68,52,0.40,0.40,18.1,42.8,0.0,0.00,20.6,565.00
Manly,-33.7969,151.2868,2022-01-06T00:00,22.4,23.9,91,51,48,32,0.20,0.20,18.8,42.1,0.0,0.00,21.2,560.00
Manly,-33.7969,151.2868,2022-01-06T01:00,20.7,22.4,100,55,97,67,1.10,1.10,17.1,39.2,0.0,0.00,20.7,545.00
Manly,-33.7969,151.2868,2022-01-06T02:00,20.9,22.7,100,53,62,39,0.70,0.70,16.8,34.6,0.0,0.00,20.9,520.00
Manly,-33.7969,151.2868,2022-01-06T03:00,22.0,22.9,91,53,46,39,0.90,0.90,21.2,39.2,0.0,0.00,20.8,520.00
Manly,-33.7969,151.2868,2022-01-06T04:00,21.6,23.0,92,51,71,49,0.20,0.20,17.6,42.1,0.0,0.00,20.6,510.00
Manly,-33.7969,151.2868,2022-01-06T05:00,21.7,23.2,91,51,73,49,0.20,0.20,16.6,33.8,0.0,0.00,20.5,545.00
Manly,-33.7969,151.2868,2022-01-06T06:00,21.8,23.2,92,51,75,57,0.20,0.20,18.1,36.7,47.0,3042.13,20.8,555.00
Manly,-33.7969,151.2868,2022-01-06T07:00,22.9,24.1,88,51,42,31,0.20,0.20,20.9,42.1,153.0,3212.05,21.3,700.00
Manly,-33.7969,151.2868,2022-01-06T08:00,23.8,24.5,80,51,100,100,0.10,0.10,21.9,51.5,355.0,3600.00,21.2,845.00
Manly,-33.7969,151.2868,2022-01-06T09:00,23.7,24.1,79,51,84,80,0.20,0.20,23.2,51.8,371.0,3600.00,20.9,860.00
Manly,-33.7969,151.2868,2022-01-06T10:00,23.1,24.1,86,51,79,100,0.10,0.10,21.8,53.6,481.0,3600.00,21.3,865.00
Manly,-33.7969,151.2868,2022-01-06T11:00,23.8,24.4,82,53,100,100,0.70,0.70,24.3,51.5,404.0,320.71,21.4,855.00
Manly,-33.7969,151.2868,2022-01-06T12:00,24.4,24.4,78,53,86,49,0.80,0.80,27.5,57.6,468.0,1225.55,21.5,865.00
Manly,-33.7969,151.2868,2022-01-06T13:00,25.6,26.7,72,51,49,20,0.40,0.40,28.4,63.7,835.0,3600.00,21.8,845.00
Manly,-33.7969,151.2868,2022-01-06T14:00,25.8,26.7,70,1,20,12,0.00,0.00,28.4,63.7,840.0,3600.00,21.6,855.00
Manly,-33.7969,151.2868,2022-01-06T15:00,25.6,26.2,70,2,69,20,0.00,0.00,28.8,65.9,801.0,3600.00,21.5,895.00
Manly,-33.7969,151.2868,2022-01-06T16:00,25.0,24.3,71,2,73,33,0.00,0.00,29.6,65.5,569.0,3600.00,21.1,905.00
Manly,-33.7969,151.2868,2022-01-06T17:00,24.4,23.4,73,3,86,78,0.00,0.00,30.4,65.2,344.0,3600.00,20.8,935.00
Manly,-33.7969,151.2868,2022-01-06T18:00,24.1,23.3,74,3,98,98,0.00,0.00,29.2,67.0,177.0,3600.00,20.6,935.00
Manly,-33.7969,151.2868,2022-01-06T19:00,23.7,23.3,77,3,84,54,0.00,0.00,27.7,59.4,44.0,0.00,20.7,955.00
Manly,-33.7969,151.2868,2022-01-06T20:00,23.7,23.3,77,3,93,71,0.00,0.00,27.6,56.5,0.0,0.00,20.7,1005.00
Manly,-33.7969,151.2868,2022-01-06T21:00,23.8,23.9,78,2,74,61,0.00,0.00,25.0,55.8,0.0,0.00,20.9,945.00
Manly,-33.7969,151.2868,2022-01-06T22:00,23.8,23.2,73,2,55,32,0.00,0.00,26.0,50.4,0.0,0.00,20.2,895.00
Manly,-33.7969,151.2868,2022-01-06T23:00,23.5,23.1,76,3,100,100,0.00,0.00,26.5,54.4,0.0,0.00,20.4,865.00
Manly,-33.7969,151.2868,2022-01-07T00:00,22.6,23.4,88,61,100,100,1.60,1.60,22.9,53.6,0.0,0.00,21.1,825.00
Manly,-33.7969,151.2868,2022-01-07T01:00,22.6,23.3,90,3,100,92,0.00,0.00,24.2,48.2,0.0,0.00,21.3,825.00
Manly,-33.7969,151.2868,2022-01-07T02:00,22.4,23.2,90,51,100,100,0.10,0.10,24.2,48.6,0.0,0.00,21.2,815.00
Manly,-33.7969,151.2868,2022-01-07T03:00,22.5,23.5,90,51,72,63,0.10,0.10,22.0,47.5,0.0,0.00,21.2,795.00
Manly,-33.7969,151.2868,2022-01-07T04:00,22.4,23.4,90,51,100,100,0.10,0.10,21.9,43.6,0.0,0.00,21.1,760.00
Manly,-33.7969,151.2868,2022-01-07T05:00,22.0,22.8,93,51,100,100,0.30,0.30,23.5,45.0,0.0,0.00,21.1,745.00
Manly,-33.7969,151.2868,2022-01-07T06:00,22.2,23.2,93,51,100,54,0.20,0.20,22.9,47.5,26.0,0.00,21.3,735.00
Manly,-33.7969,151.2868,2022-01-07T07:00,23.1,23.7,87,51,100,35,0.10,0.10,25.7,52.9,200.0,3600.00,21.5,735.00
Manly,-33.7969,151.2868,2022-01-07T08:00,23.8,24.1,84,51,100,25,0.20,0.20,27.4,58.7,332.0,3600.00,21.7,795.00
Manly,-33.7969,151.2868,2022-01-07T09:00,24.4,24.2,80,51,100,50,0.20,0.20,30.1,64.1,422.0,3600.00,21.7,830.00
Manly,-33.7969,151.2868,2022-01-07T10:00,23.8,24.0,85,51,100,37,0.20,0.20,28.8,67.3,437.0,1721.94,21.8,925.00
Manly,-33.7969,151.2868,2022-01-07T11:00,25.2,25.3,79,51,100,100,0.20,0.20,32.4,70.6,621.0,3600.00,22.4,850.00
Manly,-33.7969,151.2868,2022-01-07T12:00,25.0,25.2,80,51,100,100,0.20,0.20,29.9,71.6,482.0,2926.58,22.4,835.00
Manly,-33.7969,151.2868,2022-01-07T13:00,25.1,25.2,80,51,100,43,0.30,0.30,31.8,69.5,577.0,3600.00,22.5,810.00
Manly,-33.7969,151.2868,2022-01-07T14:00,25.4,25.1,77,51,100,100,0.10,0.10,32.7,72.0,558.0,3600.00,22.3,795.00
Manly,-33.7969,151.2868,2022-01-07T15:00,25.0,24.8,79,3,98,43,0.00,0.00,31.6,71.3,455.0,2725.79,22.2,885.00
Manly,-33.7969,151.2868,2022-01-07T16:00,25.0,24.7,79,3,80,30,0.00,0.00,32.1,68.4,448.0,3600.00,22.2,865.00
Manly,-33.7969,151.2868,2022-01-07T17:00,24.7,24.4,80,2,66,16,0.00,0.00,32.1,72.0,335.0,3600.00,22.0,760.00
Manly,-33.7969,151.2868,2022-01-07T18:00,24.1,24.2,83,2,57,10,0.00,0.00,29.4,68.0,187.0,3600.00,21.8,705.00
Manly,-33.7969,151.2868,2022-01-07T19:00,23.6,23.8,85,3,90,17,0.00,0.00,28.4,62.6,60.0,3600.00,21.6,680.00
Manly,-33.7969,151.2868,2022-01-07T20:00,23.6,23.8,84,3,87,14,0.00,0.00,27.8,58.0,0.0,0.00,21.6,685.00
Manly,-33.7969,151.2868,2022-01-07T21:00,23.5,24.0,85,3,100,27,0.00,0.00,25.9,55.8,0.0,0.00,21.5,705.00
Manly,-33.7969,151.2868,2022-01-07T22:00,23.1,23.5,83,3,100,27,0.00,0.00,24.2,51.8,0.0,0.00,20.9,605.00
Manly,-33.7969,151.2868,2022-01-07T23:00,22.1,24.8,92,65,100,100,10.90,10.90,10.9,48.6,0.0,0.00,21.1,425.00
Manly,-33.7969,151.2868,2022-01-08T00:00,21.8,24.6,94,61,97,14,1.50,1.50,10.2,26.3,0.0,0.00,21.1,305.00
Manly,-33.7969,151.2868,2022-01-08T01:00,21.6,23.3,95,3,100,0,0.00,0.00,17.6,32.4,0.0,0.00,21.0,295.00
Manly,-33.7969,151.2868,2022-01-08T02:00,21.6,22.5,94,3,100,2,0.00,0.00,23.1,50.8,0.0,0.00,20.9,305.00
Manly,-33.7969,151.2868,2022-01-08T03:00,21.4,22.7,95,51,100,0,0.40,0.40,19.7,49.3,0.0,0.00,20.8,305.00
Manly,-33.7969,151.2868,2022-01-08T04:00,21.1,22.5,95,51,100,6,0.40,0.40,18.7,40.3,0.0,0.00,20.6,325.00
Manly,-33.7969,151.2868,2022-01-08T05:00,20.6,22.6,100,61,100,0,1.70,1.70,15.5,36.0,0.0,0.00,20.6,285.00
Manly,-33.7969,151.2868,2022-01-08T06:00,21.0,22.8,100,61,100,20,1.50,1.50,17.2,33.8,17.0,0.00,21.0,235.00
Manly,-33.7969,151.2868,2022-01-08T07:00,22.0,24.3,96,51,100,3,0.30,0.30,15.7,33.8,103.0,0.00,21.5,255.00
Manly,-33.7969,151.2868,2022-01-08T08:00,23.3,25.8,90,3,100,12,0.00,0.00,15.0,35.6,294.0,2460.42,22.0,270.00
Manly,-33.7969,151.2868,2022-01-08T09:00,24.3,27.5,88,55,73,18,1.10,1.10,12.0,33.5,436.0,3600.00,22.7,450.00
Manly,-33.7969,151.2868,2022-01-08T10:00,27.7,31.5,68,51,68,4,0.10,0.10,4.5,29.9,517.0,3600.00,23.1,715.00
Manly,-33.7969,151.2868,2022-01-08T11:00,28.7,33.3,62,3,91,11,0.00,0.00,3.8,24.1,696.0,3600.00,23.1,1050.00
Manly,-33.7969,151.2868,2022-01-08T12:00,29.0,34.4,61,3,99,16,0.00,0.00,4.8,24.8,835.0,3600.00,23.3,1380.00
Manly,-33.7969,151.2868,2022-01-08T13:00,28.8,33.9,64,2,53,23,0.00,0.00,9.4,33.8,870.0,3600.00,23.6,1435.00
Manly,-33.7969,151.2868,2022-01-08T14:00,25.2,29.6,79,63,100,100,7.00,7.00,10.2,34.6,777.0,3600.00,22.4,480.00
Manly,-33.7969,151.2868,2022-01-08T15:00,24.3,27.8,85,53,43,3,0.50,0.50,8.1,28.4,356.0,2687.96,22.4,715.00
