latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-31.107206,150.92636,375.0,36000,Australia/Sydney,GMT+10

location,latitude,longitude,time,temperature_2m (°C),apparent_temperature (°C),relative_humidity_2m (%),weather_code (wmo code),cloud_cover (%),cloud_cover_low (%),precipitation (mm),rain (mm),windspeed_10m (km/h),windgusts_10m (km/h),shortwave_radiation (W/m²),sunshine_duration (s),wet_bulb_temperature_2m (°C),boundary_layer_height (m)
Tamworth,-31.0833,150.9167,2022-01-01T00:00,18.2,17.8,77,3,99,1,0.00,0.00,11.9,26.6,0.0,0.00,15.4,325.00
Tamworth,-31.0833,150.9167,2022-01-01T01:00,18.0,17.9,77,3,100,5,0.00,0.00,9.7,22.3,0.0,0.00,15.3,325.00
Tamworth,-31.0833,150.9167,2022-01-01T02:00,17.9,17.8,76,3,100,2,0.00,0.00,9.0,18.0,0.0,0.00,15.1,360.00
Tamworth,-31.0833,150.9167,2022-01-01T03:00,18.0,18.1,76,3,100,2,0.00,0.00,7.1,16.6,0.0,0.00,15.1,390.00
Tamworth,-31.0833,150.9167,2022-01-01T04:00,17.9,18.2,76,3,100,10,0.00,0.00,5.7,13.0,0.0,0.00,15.1,390.00
Tamworth,-31.0833,150.9167,2022-01-01T05:00,17.8,18.2,77,3,100,5,0.00,0.00,5.3,11.2,0.0,0.00,15.1,360.00
Tamworth,-31.0833,150.9167,2022-01-01T06:00,18.5,19.1,77,3,100,4,0.00,0.00,5.5,10.8,36.0,0.00,15.7,365.00
Tamworth,-31.0833,150.9167,2022-01-01T07:00,19.9,20.8,71,3,100,0,0.00,0.00,3.8,10.8,124.0,0.00,16.3,445.00
Tamworth,-31.0833,150.9167,2022-01-01T08:00,21.3,22.8,67,3,100,0,0.00,0.00,1.3,10.1,270.0,1890.50,17.1,460.00
Tamworth,-31.0833,150.9167,2022-01-01T09:00,23.1,24.4,62,3,100,2,0.00,0.00,4.7,16.6,583.0,3600.00,18.0,635.00
Tamworth,-31.0833,150.9167,2022-01-01T10:00,25.2,25.6,51,3,100,3,0.00,0.00,7.6,18.0,455.0,1395.53,18.4,1175.00
Tamworth,-31.0833,150.9167,2022-01-01T11:00,26.0,27.6,49,51,72,1,0.10,0.10,5.4,22.0,707.0,3600.00,18.6,1280.00
Tamworth,-31.0833,150.9167,2022-01-01T12:00,23.5,24.5,58,51,100,57,0.30,0.30,14.7,32.8,858.0,3600.00,17.8,1405.00
Tamworth,-31.0833,150.9167,2022-01-01T13:00,20.0,20.9,85,63,100,0,2.70,2.70,11.9,36.4,399.0,3276.91,18.1,1850.00
Tamworth,-31.0833,150.9167,2022-01-01T14:00,21.2,22.9,84,55,100,1,1.00,1.00,9.5,25.9,434.0,2760.31,19.2,1835.00
Tamworth,-31.0833,150.9167,2022-01-01T15:00,23.1,24.7,67,3,98,0,0.00,0.00,4.5,22.3,440.0,3292.14,18.7,1450.00
Tamworth,-31.0833,150.9167,2022-01-01T16:00,24.3,25.7,58,3,100,0,0.00,0.00,3.4,14.4,390.0,3600.00,18.6,510.00
Tamworth,-31.0833,150.9167,2022-01-01T17:00,23.9,25.2,60,3,100,0,0.00,0.00,4.3,11.2,178.0,112.91,18.5,535.00
Tamworth,-31.0833,150.9167,2022-01-01T18:00,23.6,25.9,67,2,51,3,0.00,0.00,2.3,11.9,154.0,3600.00,19.3,480.00
Tamworth,-31.0833,150.9167,2022-01-01T19:00,21.5,22.9,72,1,42,1,0.00,0.00,5.4,9.7,57.0,3547.89,18.0,380.00
Tamworth,-31.0833,150.9167,2022-01-01T20:00,21.5,21.1,63,1,43,2,0.00,0.00,11.6,20.9,0.0,0.00,16.8,50.00
Tamworth,-31.0833,150.9167,2022-01-01T21:00,20.0,19.7,69,0,3,0,0.00,0.00,11.2,21.2,0.0,0.00,16.2,40.00
Tamworth,-31.0833,150.9167,2022-01-01T22:00,19.9,19.9,73,0,1,0,0.00,0.00,10.6,21.6,0.0,0.00,16.5,45.00
Tamworth,-31.0833,150.9167,2022-01-01T23:00,18.7,19.1,80,0,1,0,0.00,0.00,9.4,19.1,0.0,0.00,16.3,45.00
Tamworth,-31.0833,150.9167,2022-01-02T00:00,17.9,18.2,84,0,1,0,0.00,0.00,10.2,18.4,0.0,0.00,16.0,55.00
Tamworth,-31.0833,150.9167,2022-01-02T01:00,17.5,18.1,86,0,2,1,0.00,0.00,7.6,19.1,0.0,0.00,15.8,105.00
Tamworth,-31.0833,150.9167,2022-01-02T02:00,16.1,17.0,92,0,2,0,0.00,0.00,5.4,13.3,0.0,0.00,15.2,260.00
Tamworth,-31.0833,150.9167,2022-01-02T03:00,16.5,16.7,91,0,0,0,0.00,0.00,10.2,17.3,0.0,0.00,15.4,305.00
Tamworth,-31.0833,150.9167,2022-01-02T04:00,16.5,16.9,89,0,6,6,0.00,0.00,7.9,18.7,0.0,0.00,15.2,185.00
Tamworth,-31.0833,150.9167,2022-01-02T05:00,16.4,16.6,88,0,16,16,0.00,0.00,8.6,15.5,0.0,0.00,15.0,85.00
Tamworth,-31.0833,150.9167,2022-01-02T06:00,17.8,18.3,83,0,0,0,0.00,0.00,7.4,15.5,62.0,3551.23,15.7,180.00
Tamworth,-31.0833,150.9167,2022-01-02T07:00,20.0,21.5,75,0,1,0,0.00,0.00,2.8,14.0,257.0,3600.00,17.0,285.00
Tamworth,-31.0833,150.9167,2022-01-02T08:00,22.2,24.0,68,0,1,0,0.00,0.00,1.5,11.2,480.0,3600.00,18.0,390.00
Tamworth,-31.0833,150.9167,2022-01-02T09:00,24.3,26.8,58,0,2,2,0.00,0.00,1.4,12.2,684.0,3600.00,18.6,1025.00
Tamworth,-31.0833,150.9167,2022-01-02T10:00,26.4,28.7,47,0,12,1,0.00,0.00,6.1,16.2,855.0,3600.00,18.7,1340.00
Tamworth,-31.0833,150.9167,2022-01-02T11:00,27.6,30.0,42,1,21,0,0.00,0.00,7.6,22.0,948.0,3600.00,18.8,1545.00
Tamworth,-31.0833,150.9167,2022-01-02T12:00,28.5,30.3,38,51,34,0,0.20,0.20,10.0,25.9,938.0,3600.00,18.9,1745.00
Tamworth,-31.0833,150.9167,2022-01-02T13:00,29.0,29.8,37,51,31,0,0.20,0.20,12.3,29.2,860.0,3600.00,19.0,1985.00
Tamworth,-31.0833,150.9167,2022-01-02T14:00,29.6,29.8,35,51,27,0,0.10,0.10,14.5,31.0,824.0,3600.00,19.1,1990.00
Tamworth,-31.0833,150.9167,2022-01-02T15:00,29.1,28.2,37,1,28,0,0.00,0.00,19.5,40.3,760.0,3600.00,19.1,1995.00
Tamworth,-31.0833,150.9167,2022-01-02T16:00,27.5,26.5,45,0,19,0,0.00,0.00,18.4,42.8,570.0,3600.00,19.3,1980.00
Tamworth,-31.0833,150.9167,2022-01-02T17:00,27.5,26.7,45,1,21,0,0.00,0.00,15.0,37.1,441.0,3600.00,19.2,1460.00
Tamworth,-31.0833,150.9167,2022-01-02T18:00,26.3,26.3,50,0,17,0,0.00,0.00,11.5,30.6,227.0,3600.00,19.1,815.00
Tamworth,-31.0833,150.9167,2022-01-02T19:00,24.6,24.8,56,0,15,0,0.00,0.00,10.9,22.3,58.0,3559.76,18.6,520.00
Tamworth,-31.0833,150.9167,2022-01-02T20:00,23.2,23.0,61,0,3,0,0.00,0.00,14.0,25.6,0.0,0.00,18.1,395.00
Tamworth,-31.0833,150.9167,2022-01-02T21:00,21.9,21.7,66,0,0,0,0.00,0.00,13.2,26.3,0.0,0.00,17.5,340.00
Tamworth,-31.0833,150.9167,2022-01-02T22:00,20.8,20.7,69,0,0,0,0.00,0.00,12.1,24.5,0.0,0.00,17.0,315.00
Tamworth,-31.0833,150.9167,2022-01-02T23:00,19.6,19.7,75,0,0,0,0.00,0.00,11.3,22.7,0.0,0.00,16.6,300.00
Tamworth,-31.0833,150.9167,2022-01-03T00:00,18.6,18.7,80,0,0,0,0.00,0.00,11.0,21.2,0.0,0.00,16.2,255.00
Tamworth,-31.0833,150.9167,2022-01-03T01:00,17.7,17.7,83,0,0,0,0.00,0.00,10.5,20.5,0.0,0.00,15.6,160.00
Tamworth,-31.0833,150.9167,2022-01-03T02:00,16.9,16.6,83,0,0,0,0.00,0.00,10.3,19.4,0.0,0.00,14.9,100.00
Tamworth,-31.0833,150.9167,2022-01-03T03:00,16.1,15.6,81,0,0,0,0.00,0.00,10.3,19.4,0.0,0.00,14.0,100.00
Tamworth,-31.0833,150.9167,2022-01-03T04:00,15.4,14.6,79,0,0,0,0.00,0.00,10.0,19.4,0.0,0.00,13.0,110.00
Tamworth,-31.0833,150.9167,2022-01-03T05:00,14.7,13.8,79,0,1,1,0.00,0.00,8.7,18.4,0.0,0.00,12.3,110.00
Tamworth,-31.0833,150.9167,2022-01-03T06:00,16.0,15.2,75,0,0,0,0.00,0.00,8.7,16.9,64.0,3509.34,13.1,175.00
Tamworth,-31.0833,150.9167,2022-01-03T07:00,19.2,18.8,64,0,0,0,0.00,0.00,7.9,18.4,261.0,3600.00,14.8,410.00
Tamworth,-31.0833,150.9167,2022-01-03T08:00,21.8,21.5,55,0,0,0,0.00,0.00,7.0,20.2,487.0,3600.00,15.9,645.00
Tamworth,-31.0833,150.9167,2022-01-03T09:00,24.2,24.3,47,0,1,1,0.00,0.00,10.5,25.6,701.0,3600.00,16.9,945.00
Tamworth,-31.0833,150.9167,2022-01-03T10:00,27.0,27.7,41,0,1,6,0.00,0.00,13.7,31.7,881.0,3600.00,18.2,1105.00
Tamworth,-31.0833,150.9167,2022-01-03T11:00,28.0,29.1,40,0,0,0,0.00,0.00,14.9,33.8,994.0,3600.00,18.7,1395.00
Tamworth,-31.0833,150.9167,2022-01-03T12:00,29.0,30.6,39,0,0,0,0.00,0.00,15.5,35.3,1069.0,3600.00,19.4,2035.00
Tamworth,-31.0833,150.9167,2022-01-03T13:00,29.6,30.2,35,0,1,1,0.00,0.00,19.5,41.8,1067.0,3600.00,19.2,2240.00
Tamworth,-31.0833,150.9167,2022-01-03T14:00,29.8,29.1,34,0,1,0,0.00,0.00,23.0,47.9,990.0,3600.00,19.0,2080.00
Tamworth,-31.0833,150.9167,2022-01-03T15:00,29.6,28.2,33,0,11,0,0.00,0.00,23.9,49.7,874.0,3600.00,18.8,2040.00
Tamworth,-31.0833,150.9167,2022-01-03T16:00,29.4,27.4,34,0,4,1,0.00,0.00,21.8,49.0,691.0,3600.00,18.7,1895.00
Tamworth,-31.0833,150.9167,2022-01-03T17:00,28.0,25.9,40,0,3,1,0.00,0.00,21.3,44.3,481.0,3600.00,18.8,1700.00
Tamworth,-31.0833,150.9167,2022-01-03T18:00,26.3,24.9,46,0,3,3,0.00,0.00,18.3,42.1,260.0,3600.00,18.5,1425.00
Tamworth,-31.0833,150.9167,2022-01-03T19:00,24.4,23.4,52,0,1,0,0.00,0.00,15.3,34.2,65.0,3569.51,17.7,1070.00
Tamworth,-31.0833,150.9167,2022-01-03T20:00,22.7,21.7,58,0,1,1,0.00,0.00,15.9,30.2,0.0,0.00,17.1,710.00
Tamworth,-31.0833,150.9167,2022-01-03T21:00,21.2,20.4,64,0,2,2,0.00,0.00,14.8,29.9,0.0,0.00,16.7,690.00
Tamworth,-31.0833,150.9167,2022-01-03T22:00,20.1,19.4,67,0,5,5,0.00,0.00,13.5,27.7,0.0,0.00,16.0,700.00
Tamworth,-31.0833,150.9167,2022-01-03T23:00,19.0,18.8,72,0,0,0,0.00,0.00,9.8,25.9,0.0,0.00,15.6,665.00
Tamworth,-31.0833,150.9167,2022-01-04T00:00,18.0,17.7,76,0,7,7,0.00,0.00,10.7,19.1,0.0,0.00,15.2,610.00
Tamworth,-31.0833,150.9167,2022-01-04T01:00,17.6,17.2,77,0,2,2,0.00,0.00,11.3,20.9,0.0,0.00,15.0,610.00
Tamworth,-31.0833,150.9167,2022-01-04T02:00,17.1,16.7,80,0,8,8,0.00,0.00,10.4,20.9,0.0,0.00,14.7,650.00
Tamworth,-31.0833,150.9167,2022-01-04T03:00,16.5,16.4,84,0,6,6,0.00,0.00,9.2,19.1,0.0,0.00,14.6,705.00
Tamworth,-31.0833,150.9167,2022-01-04T04:00,16.0,15.8,87,1,25,25,0.00,0.00,9.5,18.0,0.0,0.00,14.5,735.00
Tamworth,-31.0833,150.9167,2022-01-04T05:00,15.7,15.6,88,1,44,44,0.00,0.00,9.2,18.0,0.0,0.00,14.3,775.00
Tamworth,-31.0833,150.9167,2022-01-04T06:00,17.1,17.3,83,3,100,100,0.00,0.00,8.4,17.3,57.0,3466.70,15.1,845.00
Tamworth,-31.0833,150.9167,2022-01-04T07:00,19.7,20.3,73,3,98,98,0.00,0.00,6.8,16.2,165.0,1605.22,16.4,965.00
Tamworth,-31.0833,150.9167,2022-01-04T08:00,22.0,22.3,65,2,57,57,0.00,0.00,9.5,22.7,393.0,3600.00,17.5,1140.00
Tamworth,-31.0833,150.9167,2022-01-04T09:00,24.5,24.5,57,3,100,100,0.00,0.00,16.8,34.6,658.0,3600.00,18.6,1300.00
Tamworth,-31.0833,150.9167,2022-01-04T10:00,27.4,26.5,44,3,100,100,0.00,0.00,15.3,36.0,388.0,717.02,19.1,1540.00
Tamworth,-31.0833,150.9167,2022-01-04T11:00,28.5,28.4,40,3,100,0,0.00,0.00,14.6,32.0,699.0,3600.00,19.3,1765.00
Tamworth,-31.0833,150.9167,2022-01-04T12:00,28.9,28.3,41,3,100,0,0.00,0.00,15.6,33.1,615.0,3600.00,19.6,1945.00
Tamworth,-31.0833,150.9167,2022-01-04T13:00,29.6,29.8,40,3,100,0,0.00,0.00,16.4,35.3,774.0,3600.00,20.0,2100.00
Tamworth,-31.0833,150.9167,2022-01-04T14:00,29.1,28.3,41,3,100,0,0.00,0.00,16.3,35.6,528.0,3337.40,20.0,1740.00
Tamworth,-31.0833,150.9167,2022-01-04T15:00,29.8,28.7,39,3,100,0,0.00,0.00,17.1,34.2,549.0,3600.00,20.0,1705.00
Tamworth,-31.0833,150.9167,2022-01-04T16:00,27.8,26.7,48,1,33,12,0.00,0.00,20.8,42.5,311.0,3215.70,20.1,1585.00
Tamworth,-31.0833,150.9167,2022-01-04T17:00,27.4,26.4,50,1,23,17,0.00,0.00,21.4,42.8,428.0,3600.00,20.1,1280.00
Tamworth,-31.0833,150.9167,2022-01-04T18:00,25.7,25.0,56,0,18,16,0.00,0.00,19.6,42.5,230.0,3600.00,19.5,1020.00
Tamworth,-31.0833,150.9167,2022-01-04T19:00,24.0,23.8,61,1,30,26,0.00,0.00,16.1,38.2,60.0,3577.61,18.8,850.00
Tamworth,-31.0833,150.9167,2022-01-04T20:00,22.6,22.5,67,3,86,86,0.00,0.00,14.8,31.0,0.0,0.00,18.3,780.00
Tamworth,-31.0833,150.9167,2022-01-04T21:00,21.9,22.0,70,3,97,97,0.00,0.00,13.6,28.1,0.0,0.00,18.0,750.00
Tamworth,-31.0833,150.9167,2022-01-04T22:00,21.1,21.7,76,2,72,28,0.00,0.00,12.6,26.3,0.0,0.00,18.1,735.00
Tamworth,-31.0833,150.9167,2022-01-04T23:00,20.8,21.4,78,2,53,53,0.00,0.00,12.4,23.8,0.0,0.00,18.0,675.00
Tamworth,-31.0833,150.9167,2022-01-05T00:00,20.7,21.3,77,0,10,9,0.00,0.00,11.7,24.1,0.0,0.00,17.8,635.00
Tamworth,-31.0833,150.9167,2022-01-05T01:00,20.2,20.8,78,2,70,70,0.00,0.00,10.6,22.3,0.0,0.00,17.5,580.00
Tamworth,-31.0833,150.9167,2022-01-05T02:00,20.0,20.6,79,3,84,84,0.00,0.00,10.8,20.5,0.0,0.00,17.4,535.00
Tamworth,-31.0833,150.9167,2022-01-05T03:00,19.5,20.0,82,3,100,100,0.00,0.00,11.4,21.6,0.0,0.00,17.3,475.00
Tamworth,-31.0833,150.9167,2022-01-05T04:00,19.2,20.1,84,1,29,29,0.00,0.00,9.7,21.6,0.0,0.00,17.3,420.00
Tamworth,-31.0833,150.9167,2022-01-05T05:00,18.9,19.9,87,1,22,22,0.00,0.00,9.2,18.4,0.0,0.00,17.3,455.00
Tamworth,-31.0833,150.9167,2022-01-05T06:00,20.2,21.3,83,1,31,31,0.00,0.00,10.2,18.7,53.0,3422.57,18.1,745.00
Tamworth,-31.0833,150.9167,2022-01-05T07:00,23.0,24.1,72,1,20,20,0.00,0.00,11.0,23.8,239.0,3600.00,19.3,945.00
Tamworth,-31.0833,150.9167,2022-01-05T08:00,25.1,25.1,61,1,21,21,0.00,0.00,17.2,36.4,445.0,3600.00,19.8,1155.00
Tamworth,-31.0833,150.9167,2022-01-05T09:00,27.0,27.2,52,1,44,44,0.00,0.00,16.9,37.1,613.0,3600.00,20.2,1520.00
Tamworth,-31.0833,150.9167,2022-01-05T10:00,29.3,30.9,48,1,33,12,0.00,0.00,12.0,35.3,703.0,3600.00,21.3,1560.00
Tamworth,-31.0833,150.9167,2022-01-05T11:00,30.2,32.9,43,51,34,4,0.10,0.10,9.6,28.4,859.0,3600.00,21.3,1730.00
Tamworth,-31.0833,150.9167,2022-01-05T12:00,31.1,34.0,40,51,35,3,0.20,0.20,9.8,25.2,948.0,3600.00,21.4,1830.00
Tamworth,-31.0833,150.9167,2022-01-05T13:00,30.8,33.1,42,51,65,8,0.20,0.20,13.0,29.5,920.0,3600.00,21.4,1805.00
Tamworth,-31.0833,150.9167,2022-01-05T14:00,30.2,32.3,45,53,90,9,0.60,0.60,11.6,31.3,761.0,3600.00,21.7,1545.00
Tamworth,-31.0833,150.9167,2022-01-05T15:00,28.5,28.4,49,51,85,42,0.10,0.10,16.7,34.6,394.0,2843.21,20.8,1470.00
Tamworth,-31.0833,150.9167,2022-01-05T16:00,28.5,29.7,53,51,73,1,0.10,0.10,10.9,34.6,303.0,3600.00,21.4,1300.00
Tamworth,-31.0833,150.9167,2022-01-05T17:00,26.6,28.0,59,55,69,0,1.00,1.00,10.5,32.8,331.0,3600.00,20.8,1165.00
Tamworth,-31.0833,150.9167,2022-01-05T18:00,26.9,27.7,57,2,60,3,0.00,0.00,12.9,23.4,157.0,3600.00,20.7,935.00
Tamworth,-31.0833,150.9167,2022-01-05T19:00,25.5,25.9,61,1,33,6,0.00,0.00,15.5,28.8,58.0,3584.18,20.1,770.00
Tamworth,-31.0833,150.9167,2022-01-05T20:00,24.2,24.7,66,0,13,4,0.00,0.00,14.4,29.5,0.0,0.00,19.6,730.00
Tamworth,-31.0833,150.9167,2022-01-05T21:00,23.1,23.8,71,0,15,3,0.00,0.00,13.3,27.0,0.0,0.00,19.2,725.00
Tamworth,-31.0833,150.9167,2022-01-05T22:00,22.9,23.2,71,0,16,4,0.00,0.00,15.2,25.2,0.0,0.00,19.1,725.00
Tamworth,-31.0833,150.9167,2022-01-05T23:00,22.6,23.1,71,1,26,8,0.00,0.00,13.8,29.2,0.0,0.00,18.9,725.00
Tamworth,-31.0833,150.9167,2022-01-06T00:00,22.4,23.0,71,1,29,7,0.00,0.00,12.7,26.6,0.0,0.00,18.7,695.00
Tamworth,-31.0833,150.9167,2022-01-06T01:00,21.9,22.7,72,1,30,21,0.00,0.00,10.6,24.1,0.0,0.00,18.4,710.00
Tamworth,-31.0833,150.9167,2022-01-06T02:00,21.3,22.6,75,0,9,2,0.00,0.00,7.5,20.2,0.0,0.00,18.2,710.00
Tamworth,-31.0833,150.9167,2022-01-06T03:00,21.0,22.0,77,1,24,9,0.00,0.00,8.9,16.2,0.0,0.00,18.0,710.00
Tamworth,-31.0833,150.9167,2022-01-06T04:00,20.7,21.6,78,1,23,12,0.00,0.00,9.5,18.4,0.0,0.00,17.9,690.00
Tamworth,-31.0833,150.9167,2022-01-06T05:00,20.5,21.5,79,1,30,21,0.00,0.00,8.8,18.0,0.0,0.00,17.8,670.00
Tamworth,-31.0833,150.9167,2022-01-06T06:00,21.9,23.0,75,1,23,13,0.00,0.00,9.4,18.0,53.0,3377.05,18.6,665.00
Tamworth,-31.0833,150.9167,2022-01-06T07:00,23.9,24.9,67,0,11,9,0.00,0.00,10.5,22.3,236.0,3600.00,19.4,700.00
Tamworth,-31.0833,150.9167,2022-01-06T08:00,25.7,26.3,59,0,11,4,0.00,0.00,13.2,29.2,459.0,3600.00,20.0,860.00
Tamworth,-31.0833,150.9167,2022-01-06T09:00,27.8,29.2,52,0,7,7,0.00,0.00,12.4,28.8,674.0,3600.00,20.8,1070.00
Tamworth,-31.0833,150.9167,2022-01-06T10:00,29.9,31.5,47,0,19,9,0.00,0.00,16.7,35.6,848.0,3600.00,21.6,1265.00
Tamworth,-31.0833,150.9167,2022-01-06T11:00,31.0,33.6,44,1,38,11,0.00,0.00,14.2,38.9,936.0,3600.00,22.1,1575.00
Tamworth,-31.0833,150.9167,2022-01-06T12:00,31.6,33.5,42,2,66,23,0.00,0.00,17.1,36.0,919.0,3600.00,22.1,1835.00
Tamworth,-31.0833,150.9167,2022-01-06T13:00,31.2,34.1,45,51,49,2,0.40,0.40,9.8,40.0,826.0,3600.00,22.3,1970.00
Tamworth,-31.0833,150.9167,2022-01-06T14:00,28.6,30.2,52,51,72,1,0.10,0.10,18.1,44.3,836.0,3600.00,21.4,1355.00
Tamworth,-31.0833,150.9167,2022-01-06T15:00,28.5,29.0,52,3,95,35,0.00,0.00,17.1,41.4,573.0,3600.00,21.4,1180.00
Tamworth,-31.0833,150.9167,2022-01-06T16:00,29.2,29.5,50,1,48,6,0.00,0.00,16.9,36.0,388.0,3600.00,21.6,1175.00
Tamworth,-31.0833,150.9167,2022-01-06T17:00,28.7,28.5,51,2,63,5,0.00,0.00,20.3,39.6,376.0,3600.00,21.3,1110.00
Tamworth,-31.0833,150.9167,2022-01-06T18:00,27.4,27.3,55,2,56,0,0.00,0.00,18.8,40.7,220.0,3600.00,20.8,1005.00
Tamworth,-31.0833,150.9167,2022-01-06T19:00,25.9,25.7,59,1,32,9,0.00,0.00,18.4,37.1,54.0,3589.23,20.1,905.00
Tamworth,-31.0833,150.9167,2022-01-06T20:00,24.4,24.9,65,1,32,14,0.00,0.00,14.5,34.9,0.0,0.00,19.7,835.00
Tamworth,-31.0833,150.9167,2022-01-06T21:00,23.5,24.5,70,1,28,16,0.00,0.00,12.2,27.7,0.0,0.00,19.5,830.00
Tamworth,-31.0833,150.9167,2022-01-06T22:00,23.4,24.2,68,0,15,18,0.00,0.00,11.5,23.4,0.0,0.00,19.1,820.00
Tamworth,-31.0833,150.9167,2022-01-06T23:00,23.0,24.6,69,1,33,7,0.00,0.00,6.6,22.7,0.0,0.00,19.0,775.00
Tamworth,-31.0833,150.9167,2022-01-07T00:00,22.0,23.5,74,2,72,11,0.00,0.00,6.9,13.3,0.0,0.00,18.7,750.00
Tamworth,-31.0833,150.9167,2022-01-07T01:00,21.5,22.6,76,2,52,5,0.00,0.00,10.4,18.4,0.0,0.00,18.5,750.00
Tamworth,-31.0833,150.9167,2022-01-07T02:00,21.2,22.4,77,2,52,12,0.00,0.00,9.6,19.8,0.0,0.00,18.4,725.00
Tamworth,-31.0833,150.9167,2022-01-07T03:00,20.8,22.1,80,1,33,3,0.00,0.00,8.7,18.0,0.0,0.00,18.3,700.00
Tamworth,-31.0833,150.9167,2022-01-07T04:00,20.5,21.6,80,0,13,1,0.00,0.00,9.5,18.0,0.0,0.00,18.1,680.00
Tamworth,-31.0833,150.9167,2022-01-07T05:00,20.1,21.5,82,3,85,4,0.00,0.00,7.4,17.6,0.0,0.00,17.9,695.00
Tamworth,-31.0833,150.9167,2022-01-07T06:00,21.4,22.7,79,3,100,11,0.00,0.00,9.4,16.9,46.0,3044.23,18.8,735.00
Tamworth,-31.0833,150.9167,2022-01-07T07:00,23.9,25.6,70,0,4,1,0.00,0.00,8.5,18.7,209.0,3600.00,19.9,790.00
Tamworth,-31.0833,150.9167,2022-01-07T08:00,26.2,27.4,60,0,3,1,0.00,0.00,11.7,26.3,465.0,3600.00,20.6,935.00
Tamworth,-31.0833,150.9167,2022-01-07T09:00,28.4,30.4,53,0,1,1,0.00,0.00,10.7,26.3,673.0,3600.00,21.4,1195.00
Tamworth,-31.0833,150.9167,2022-01-07T10:00,30.5,33.4,49,0,15,23,0.00,0.00,12.6,32.8,854.0,3600.00,22.4,1540.00
Tamworth,-31.0833,150.9167,2022-01-07T11:00,31.2,33.9,47,1,32,22,0.00,0.00,13.0,30.2,806.0,3600.00,22.7,1870.00
Tamworth,-31.0833,150.9167,2022-01-07T12:00,30.9,33.4,47,51,28,0,0.10,0.10,15.6,37.1,904.0,3600.00,22.5,2075.00
Tamworth,-31.0833,150.9167,2022-01-07T13:00,32.3,36.5,45,3,100,0,0.00,0.00,8.4,34.6,904.0,3600.00,23.4,2240.00
Tamworth,-31.0833,150.9167,2022-01-07T14:00,29.2,30.6,51,51,49,0,0.10,0.10,12.7,36.0,607.0,3600.00,21.8,2210.00
Tamworth,-31.0833,150.9167,2022-01-07T15:00,31.0,33.6,46,51,69,9,0.10,0.10,6.4,27.4,636.0,3600.00,22.5,1795.00
Tamworth,-31.0833,150.9167,2022-01-07T16:00,27.8,30.2,62,55,75,21,1.00,1.00,8.6,20.2,528.0,3600.00,22.3,890.00
Tamworth,-31.0833,150.9167,2022-01-07T17:00,28.1,30.3,61,51,63,0,0.20,0.20,11.3,24.1,378.0,3600.00,22.5,865.00
Tamworth,-31.0833,150.9167,2022-01-07T18:00,25.7,26.7,68,53,54,0,0.50,0.50,17.7,37.8,161.0,3600.00,21.3,865.00
Tamworth,-31.0833,150.9167,2022-01-07T19:00,25.4,26.7,68,1,20,4,0.00,0.00,14.0,33.1,55.0,3592.73,21.0,805.00
Tamworth,-31.0833,150.9167,2022-01-07T20:00,24.6,25.3,68,1,22,8,0.00,0.00,16.1,31.0,0.0,0.00,20.3,620.00
Tamworth,-31.0833,150.9167,2022-01-07T21:00,24.0,25.4,71,1,32,4,0.00,0.00,10.8,31.0,0.0,0.00,20.1,575.00
Tamworth,-31.0833,150.9167,2022-01-07T22:00,24.0,24.9,68,3,100,17,0.00,0.00,12.9,19.8,0.0,0.00,19.8,555.00
Tamworth,-31.0833,150.9167,2022-01-07T23:00,23.1,25.3,73,0,14,2,0.00,0.00,4.6,24.1,0.0,0.00,19.5,550.00
Tamworth,-31.0833,150.9167,2022-01-08T00:00,22.5,25.1,77,0,10,6,0.00,0.00,1.9,9.7,0.0,0.00,19.4,575.00
Tamworth,-31.0833,150.9167,2022-01-08T01:00,22.2,24.4,75,0,12,9,0.00,0.00,4.2,8.3,0.0,0.00,19.0,500.00
Tamworth,-31.0833,150.9167,2022-01-08T02:00,21.2,23.0,79,0,1,1,0.00,0.00,6.3,10.8,0.0,0.00,18.6,575.00
Tamworth,-31.0833,150.9167,2022-01-08T03:00,20.7,22.3,81,0,5,0,0.00,0.00,6.6,13.3,0.0,0.00,18.3,535.00
Tamworth,-31.0833,150.9167,2022-01-08T04:00,20.2,21.7,83,0,0,0,0.00,0.00,7.1,12.2,0.0,0.00,18.1,465.00
Tamworth,-31.0833,150.9167,2022-01-08T05:00,19.8,21.5,86,0,0,0,0.00,0.00,5.4,13.0,0.0,0.00,18.0,420.00
Tamworth,-31.0833,150.9167,2022-01-08T06:00,20.9,22.7,82,0,6,0,0.00,0.00,6.6,12.2,53.0,3282.23,18.7,445.00
Tamworth,-31.0833,150.9167,2022-01-08T07:00,23.2,25.8,71,1,23,0,0.00,0.00,1.8,12.6,237.0,3600.00,19.5,525.00
Tamworth,-31.0833,150.9167,2022-01-08T08:00,24.5,26.8,67,0,17,0,0.00,0.00,3.8,14.8,419.0,3600.00,20.0,545.00
Tamworth,-31.0833,150.9167,2022-01-08T09:00,26.1,29.3,62,0,13,0,0.00,0.00,2.9,14.8,629.0,3600.00,20.8,930.00
